id,primary_category,secondary_category,question,answer,urls
1a6f6cc5b35f4ff0ae27bdbb2bd7879c,人文与社会科学,教育学,流动智力和固定智力的概念最初由哪位美国心理学家区分开来？,雷蒙德·伯纳德·卡特尔（Raymond Bernard Cattell）,['https://zh.wikipedia.org/wiki/%E6%B5%81%E5%8B%95%E6%99%BA%E5%8A%9B%E8%88%87%E5%9B%BA%E5%AE%9A%E6%99%BA%E5%8A%9B']
c8248ba86f0e4711a030cb0df607d984,人文与社会科学,教育学,Georg Rasch和Frederick Lord几乎在同一时期提出了哪一理论的基础模型？,项目反应理论，Item Response Theory (IRT),"['https://zh.wikipedia.org/wiki/%E9%A1%B9%E7%9B%AE%E5%8F%8D%E5%BA%94%E7%90%86%E8%AE%BA', 'https://zhidao.baidu.com/question/563800565396772924.html', 'https://www.docin.com/p-156255578.html', 'https://zhidao.baidu.com/question/563800565396772924.html', 'https://www.docin.com/p-156255578.html', 'https://baike.baidu.com/item/%E9%A1%B9%E7%9B%AE%E5%8F%8D%E5%BA%94%E7%90%86%E8%AE%BA/8756421?fr\\u003dge_ala']"
d3c4ec89561440a98e7d0902b4c3c7d7,人文与社会科学,文学,武艺高超具有高强法术的庶子洪吉童是哪位作者的代表作品里的主人公？,许筠,"['https://zh.wikipedia.org/wiki/%E8%A8%B1%E7%AD%A0', 'https://baike.baidu.com/item/%E8%AE%B8%E7%AD%A0/10023963', 'https://baike.baidu.com/item/%E8%AE%B8%E7%AD%A0/10023963', 'https://www.zhonghuadiancang.com/renwu/xujun/', 'https://zh.wikipedia.org/zh-hans/%E8%A8%B1%E7%AD%A0']"
551d9ede3bb74bd9ad9296a4abbedc95,人文与社会科学,文学,著名作者迟子建曾获得第几届茅盾文学奖？,第七届,['https://news.gmw.cn/2020-09/23/content_34212579.htm']
eb4e9836faa84cc69e11068f99332327,人文与社会科学,民族学,”父母任何一人为英国公民或已在英国定居者，孩子出生将自动成为英国公民“是在哪一年的英国国籍法令提出的？,1981,"['https://zh.wikipedia.org/wiki/%E7%96%BE%E9%A2%A8%E4%B8%96%E4%BB%A3', 'https://zhuanlan.zhihu.com/p/594266162', 'http://ayzx.jsnu.edu.cn/a6/98/c9248a173720/page.htm', 'https://zhuanlan.zhihu.com/p/594266162', 'http://ayzx.jsnu.edu.cn/a6/98/c9248a173720/page.htm', 'https://zhuanlan.zhihu.com/p/594266162', 'https://baike.baidu.com/item/%E8%8B%B1%E5%9B%BD%E5%9B%BD%E7%B1%8D%E6%B3%95/3351125?fromModule\\u003dsearch-result_lemma', '\\nhttps://zh.wikipedia.org/wiki/1981%E5%B9%B4%E8%8B%B1%E5%9C%8B%E5%9C%8B%E7%B1%8D%E6%B3%95%E4%BB%A4']"
0178ff39c5294e78824c7a4928338d52,人文与社会科学,新闻学,《浙江大学报》首次创刊的日期是哪一天？,1998年9月15日,"['https://zh.wikipedia.org/wiki/%E6%B5%99%E6%B1%9F%E5%A4%A7%E5%AD%A6%E6%8A%A5', 'https://baike.baidu.com/item/%E6%B5%99%E6%B1%9F%E5%A4%A7%E5%AD%A6%E6%8A%A5/10014535?fr\\u003dge_ala']"
1d6976cb051a4a50908a165ca63dd3f6,人文与社会科学,新闻学,台湾的《经济日报》是哪一年正式创刊的？,1967年,"['https://zh.wikipedia.org/wiki/%E7%B6%93%E6%BF%9F%E6%97%A5%E5%A0%B1_(%E8%87%BA%E7%81%A3)', 'https://baike.baidu.com/item/%E5%8F%B0%E6%B9%BE%E7%BB%8F%E6%B5%8E%E6%97%A5%E6%8A%A5/13027978', 'https://baike.sogou.com/v85572924.htm', 'https://www.qiuwenbaike.cn/wiki/%E7%BB%8F%E6%B5%8E%E6%97%A5%E6%8A%A5%EF%BC%88%E5%8F%B0%E6%B9%BE%EF%BC%89', 'https://baike.baidu.com/item/%E5%8F%B0%E6%B9%BE%E7%BB%8F%E6%B5%8E%E6%97%A5%E6%8A%A5?fromModule\\u003dlemma_search-box', '\\nhttps://zh.wikipedia.org/wiki/%E7%B6%93%E6%BF%9F%E6%97%A5%E5%A0%B1_(%E8%87%BA%E7%81%A3)']"
59df536579544ccf9895ce8ce7ec070c,人文与社会科学,文学,《一握之砂》是石川啄木生前公开正式出版的唯一的短歌集，共收录多少首短歌？,551,"['https://zh.wikipedia.org/wiki/%E7%9F%B3%E5%B7%9D%E5%95%84%E6%9C%A8', 'https://baike.baidu.com/item/%E4%B8%80%E6%8F%A1%E4%B9%8B%E7%A0%82%EF%BC%9A%E7%9F%B3%E5%B7%9D%E5%95%84%E6%9C%A8%E7%9F%AD%E6%AD%8C%E5%85%A8%E9%9B%86/57679147', 'https://zhuanlan.zhihu.com/p/102620555', 'https://book.douban.com/subject/25972513/', 'https://baike.baidu.com/item/%E4%B8%80%E6%8F%A1%E4%B9%8B%E7%A0%82%EF%BC%9A%E7%9F%B3%E5%B7%9D%E5%95%84%E6%9C%A8%E7%9F%AD%E6%AD%8C%E5%85%A8%E9%9B%86/57679147?fr\\u003dge_ala']"
7a41e47b9a80467bad4dd022f5d83da4,人文与社会科学,文学,由安东尼·伯吉斯创作并被斯坦利·库布里克拍成同名电影的小说是什么？,《发条橙》（A Clockwork Orange）,"['https://zh.wikipedia.org/wiki/%E5%AE%89%E4%B8%9C%E5%B0%BC%C2%B7%E4%BC%AF%E5%90%89%E6%96%AF', 'https://movie.douban.com/celebrity/1032594/', 'https://book.douban.com/reading/26773180/', 'https://www.chinawriter.com.cn/n1/2019/0927/c404093-31375680.html', 'https://www.chinawriter.com.cn/n1/2019/0927/c404093-31375680.html', 'http://www.chinawriter.com.cn/n1/2019/0927/c404093-31375680.html', 'https://zh.wikipedia.org/zh-cn/%E7%99%BC%E6%A2%9D%E6%A9%98%E5%AD%90', 'https://baike.baidu.com/item/%E5%8F%91%E6%9D%A1%E6%A9%99/67226']"
2d104f0aed4c484d93aac56174239970,人文与社会科学,法学,关税与贸易总协定最初是在1947年于哪个国家签署的？,瑞士,"['https://zh.wikipedia.org/wiki/%E9%97%9C%E7%A8%85%E6%9A%A8%E8%B2%BF%E6%98%93%E7%B8%BD%E5%8D%94%E5%AE%9A', 'http://today.help.bj.cn/show/?id=9822', 'http://book.sina.com.cn/today/2010-10-21/165728856.shtml', 'https://baike.mysteel.com/doc/view/36267.html', 'https://wiki.mbalib.com/wiki/%E5%85%B3%E7%A8%8E%E5%8F%8A%E8%B4%B8%E6%98%93%E6%80%BB%E5%8D%8F%E5%AE%9A', 'https://baike.baidu.com/item/%E5%85%B3%E7%A8%8E%E5%8F%8A%E8%B4%B8%E6%98%93%E6%80%BB%E5%8D%8F%E5%AE%9A/647644', 'https://baike.baidu.com/item/%E5%85%B3%E7%A8%8E%E5%8F%8A%E8%B4%B8%E6%98%93%E6%80%BB%E5%8D%8F%E5%AE%9A/647644', 'https://zh.wikipedia.org/zh-hans/%E9%97%9C%E7%A8%85%E6%9A%A8%E8%B2%BF%E6%98%93%E7%B8%BD%E5%8D%94%E5%AE%9A', 'https://baike.baidu.com/item/%E5%85%B3%E7%A8%8E%E5%8F%8A%E8%B4%B8%E6%98%93%E6%80%BB%E5%8D%8F%E5%AE%9A/647644?fr\\u003dge_ala']"
f7c01e6827964efb829652d00f6045a3,人文与社会科学,文学,哪位科幻作品作者通过其小说《魔女嘉莉》描绘了一名拥有念力的少女？,斯蒂芬·埃德温·金（Stephen Edwin King）,"['https://zh.wikipedia.org/wiki/%E5%BF%B5%E5%8A%9B', 'https://e.dangdang.com/products/1901257179.html', 'https://movie.douban.com/review/9661468/', 'https://e.dangdang.com/products/1901257179.html', 'https://movie.douban.com/review/9661468/', 'https://zh.wikipedia.org/wiki/%E6%96%AF%E8%92%82%E8%8A%AC%C2%B7%E9%87%91', 'https://baike.baidu.com/item/%E6%96%AF%E8%92%82%E8%8A%AC%C2%B7%E5%9F%83%E5%BE%B7%E6%B8%A9%C2%B7%E9%87%91/6216994?fr\\u003dge_ala']"
da102b3ffdb44a0eaa20397772941b3c,人文与社会科学,法学,世界人权宣言中将住房权列为最低生活保障权的是第几条？,第25条,"['https://zh.wikipedia.org/wiki/%E4%BD%8F%E6%88%BF%E6%9D%83', 'https://www.un.org/zh/about-us/universal-declaration-of-human-rights', 'https://unhabitat.org/cn/node/120002', 'https://www.un.org/zh/about-us/universal-declaration-of-human-rights', 'https://unhabitat.org/cn/node/120002', 'https://baike.baidu.com/item/%E7%A9%BF%E7%9D%80%E6%9D%83/14923517?fr\\u003dge_ala', '\\nhttps://zh.wikipedia.org/wiki/%E7%A9%BF%E7%9D%80%E6%9D%83']"
4ebb86509cd749e9a06eace3baaf7d5d,人文与社会科学,政治学,1954年被伊朗当局审判并有一半被判死刑的组织是哪个？,人民党,"['https://zh.wikipedia.org/wiki/%E5%8F%8D%E5%85%B1%E5%A4%A7%E5%B1%A0%E6%9D%80', 'https://upimg.baike.so.com/doc/1731672-1830790.html', 'https://zh.wikipedia.org/wiki/%E4%BC%8A%E6%9C%97%E4%BA%BA%E6%B0%91%E5%85%9A']"
6c085b622faf41189436f9bbf14412d0,人文与社会科学,文学,”一个失去差别的世界将是一潭死水，是一块没有感觉没有肥力的沙漠“是哪部文学作品里的经典语录？,《我与地坛》,['https://zhuanlan.zhihu.com/p/811268086']
bb22ea609f4a489fa6b12c95b1b61cbd,人文与社会科学,民族学,缅甸人所穿的筒裙称为什么？,笼基,"['https://zh.wikipedia.org/wiki/%E7%AC%BC%E5%9F%BA', 'https://baijiahao.baidu.com/s?id=1750247252109157628', 'http://dny.scnu.edu.cn/a/20211009/486.html', 'https://www.163.com/dy/article/G64KDUL10531MNFD.html', 'https://baike.baidu.com/item/%E7%AC%BC%E5%9F%BA/12608813?fr\\u003dge_ala']"
31f9200b233a46cb85cf7cf633319394,人文与社会科学,文学,安妮宝贝的首部长篇小说《彼岸花》最先由哪家出版社出版？,南海出版公司,"['https://zh.wikipedia.org/wiki/File:Beyond_flower.jpg', 'https://baike.sogou.com/v61855127.htm?fromTitle=%E5%BD%BC%E5%B2%B8%E8%8A%B1', 'https://baike.baidu.com/item/%E5%BD%BC%E5%B2%B8%E8%8A%B1/63123603', 'https://baike.baidu.com/item/%E5%BD%BC%E5%B2%B8%E8%8A%B1/10922783', 'https://baike.sogou.com/v61855127.htm?fromTitle=%E5%BD%BC%E5%B2%B8%E8%8A%B1', 'https://baike.baidu.com/item/%E5%BD%BC%E5%B2%B8%E8%8A%B1/63123603', 'https://baike.baidu.com/item/%E5%BD%BC%E5%B2%B8%E8%8A%B1/10922783', 'https://baike.sogou.com/v61855127.htm?fromTitle=%E5%BD%BC%E5%B2%B8%E8%8A%B1', 'https://baike.baidu.com/item/%E5%BD%BC%E5%B2%B8%E8%8A%B1/63123603', 'https://baike.baidu.com/item/%E5%BD%BC%E5%B2%B8%E8%8A%B1/10922783', 'https://zh.wikipedia.org/wiki/%E5%BD%BC%E5%B2%B8%E8%8A%B1_(%E5%B0%8F%E8%AF%B4)', '\\nhttps://baike.baidu.com/item/%E5%BD%BC%E5%B2%B8%E8%8A%B1/63123603?fr\\u003dge_ala']"
db8790bd27824d838ba15cbc50fbe301,人文与社会科学,民族学,”一个纯良的人，入世，便是孟德斯鸠；出世，便是陶渊明“是哪本作品里的经典语录？,《文学回忆录》 ,['https://baike.baidu.com/item/%E6%96%87%E5%AD%A6%E5%9B%9E%E5%BF%86%E5%BD%95/1305426?fr=ge_ala']
9312503980ac403bb7ae67abcae046d0,人文与社会科学,法学,《中华人民共和国生物安全法》于哪一年正式实施？,2021,['https://topics.gmw.cn/node_139045.htm']
ccba44fa9402446199a4dfe3fe9b7323,人文与社会科学,法学,在普通法系中用作基准来比较一个人行为的理性且公正的虚构人物被称为什么？,理性自然人（Reasonable Person）,"['https://zh.wikipedia.org/wiki/%E7%90%86%E6%80%A7%E8%87%AA%E7%84%B6%E4%BA%BA', 'http://iolaw.cssn.cn/fxyjdt/201505/t20150525_4633499.shtml', 'https://zh.wikipedia.org/zh-hans/%E7%90%86%E6%80%A7%E8%87%AA%E7%84%B6%E4%BA%BA']"
fdd588587b4f472e8ffca5f4f7eb2f3e,社会,政治,查良鉴是哪一年开始担任中华民国司法行政部部长的？,1967,"['https://zh.wikipedia.org/wiki/%E6%9F%A5%E8%89%AF%E9%91%91', 'http://data.fecm.cn/e/action/ShowInfo.php?classid=456&id=383', 'https://www.sohu.com/a/118805222_488273', 'http://data.fecm.cn/e/action/ShowInfo.php?classid=456&id=383', '\\nhttps://baike.baidu.com/item/%E6%9F%A5%E8%89%AF%E9%89%B4?fromModule\\u003dlemma_search-box']"
daf97de9588f41d69d434b988ad9d743,人文与社会科学,新闻学,哈泼斯杂志的首发日期是哪一年？,1850年,"['https://zh.wikipedia.org/wiki/%E5%93%88%E6%B3%BC%E6%96%AF%E6%9D%82%E5%BF%97', 'https://baike.baidu.com/item/%E5%93%88%E6%B3%BC%E6%96%AF%E6%9D%82%E5%BF%97/15596997', 'http://www.53bk.com/site/showpress/745', 'https://baike.baidu.com/item/%E5%93%88%E6%B3%BC%E6%96%AF%E6%9D%82%E5%BF%97/15596997', 'http://www.53bk.com/site/showpress/745', 'https://baike.baidu.com/item/%E5%93%88%E6%B3%BC%E6%96%AF%E6%9D%82%E5%BF%97?fromModule\\u003dlemma_search-box']"
70fe2ca009e04f30aa04d38ab07e2ca7,人文与社会科学,法学,《联合国国际货物销售合同公约》是哪一年生效的？,1988年,"['https://zh.wikipedia.org/wiki/%E8%81%94%E5%90%88%E5%9B%BD%E5%9B%BD%E9%99%85%E8%B4%A7%E7%89%A9%E9%94%80%E5%94%AE%E5%90%88%E5%90%8C%E5%85%AC%E7%BA%A6', 'https://baike.baidu.com/item/%E8%81%94%E5%90%88%E5%9B%BD%E5%9B%BD%E9%99%85%E8%B4%A7%E7%89%A9%E9%94%80%E5%94%AE%E5%90%88%E5%90%8C%E5%85%AC%E7%BA%A6/6388781']"
1300cf0c39a64d65a7393f505417b3c6,生活、艺术与文化,漫画,《鼠族》是哪一年成为历史上首部获普利策奖的图画小说的？,1992年,"['https://zh.wikipedia.org/wiki/%E9%BC%A0%E6%97%8F', 'https://post.smzdm.com/p/am89nk2d/', 'https://www.thepaper.cn/newsDetail_forward_20898058', 'https://baike.baidu.com/item/%E9%BC%A0%E6%97%8F%EF%BC%9A%E5%8F%B2%E4%B8%8A%E6%83%9F%E4%B8%80%E8%8E%B7%E5%BE%97%E8%BF%87%E6%99%AE%E5%88%A9%E7%AD%96%E5%A5%96%E7%9A%84%E6%BC%AB%E7%94%BB%E4%BD%9C%E5%93%81/15235931?fr\\u003dge_ala']"
f0b0cbb817784ff985d3f043234c07b7,人文与社会科学,文学,《我的生活》这部回忆录的作者是美国第几任总统？,42,"['https://zh.wikipedia.org/wiki/%E6%88%91%E7%9A%84%E7%94%9F%E6%B4%BB', 'https://baike.baidu.com/item/%E5%A8%81%E5%BB%89%C2%B7%E6%9D%B0%E6%96%90%E9%80%8A%C2%B7%E5%85%8B%E6%9E%97%E9%A1%BF?fromtitle\\u003d%E6%AF%94%E5%B0%94%C2%B7%E5%85%8B%E6%9E%97%E9%A1%BF\\u0026fromid\\u003d288967\\u0026fromModule\\u003dlemma_search-box', '\\nhttps://zh.wikipedia.org/wiki/%E6%AF%94%E5%B0%94%C2%B7%E5%85%8B%E6%9E%97%E9%A1%BF']"
0032c78fe5b84a04a1ad30f10d107974,人文与社会科学,法学,东京公约是在何年生效的？,1969年,"['https://zh.wikipedia.org/wiki/%E5%85%B3%E4%BA%8E%E5%9C%A8%E8%88%AA%E7%A9%BA%E5%99%A8%E5%86%85%E7%9A%84%E7%8A%AF%E7%BD%AA%E5%92%8C%E7%8A%AF%E6%9C%89%E6%9F%90%E4%BA%9B%E5%85%B6%E4%BB%96%E8%A1%8C%E4%B8%BA%E7%9A%84%E5%85%AC%E7%BA%A6', 'http://syltgl.com/post/6214.html', 'https://wenku.baidu.com/view/300e4af55322aaea998fcc22bcd126fff7055db6.html', 'http://www.caac.gov.cn/XXGK/XXGK/GJGY/201510/t20151029_8975.html', 'https://baike.sogou.com/v50980191.htm', 'https://www.yunbaogao.cn/rgf/ciccf.html', 'https://baike.baidu.com/item/%E4%B8%9C%E4%BA%AC%E5%85%AC%E7%BA%A6%EF%BC%88%E8%88%AA%E7%A9%BA%E5%99%A8%EF%BC%89/7922330']"
0c57b37e119948a48278a2aa63da2f80,人文与社会科学,法学,1949年中国香港唯一一个法定诉讼律师（或称大律师）专业团体叫什么？,香港大律师公会,['https://baike.baidu.com/item/%E9%A6%99%E6%B8%AF%E5%A4%A7%E5%BE%8B%E5%B8%88%E5%85%AC%E4%BC%9A/4328286?fr=aladdin']
e8afce703d3f457a9a133a94a6b7e657,人文与社会科学,社会学,哪位美国社会学家提出了大传统与小传统的概念？,雷德菲尔德,['https://baike.baidu.com/item/%E9%9B%B7%E5%BE%B7%E8%8F%B2%E5%B0%94%E5%BE%B7/2690690?fromModule=lemma_inlink']
684a3efec4dd451186efeb1251564db8,人文与社会科学,法学,《公民权利和政治权利国际公约》第几条规定人人持有主张，不受干涉？,第19条,['https://lvlin.baidu.com/question/1806211408116154387.html']
339fad3a0942498ea342bc927919c404,人文与社会科学,法学,台湾是哪一年正式公布实施《室内空气品质管理法》？,2011,"['https://zh.wikipedia.org/wiki/User:SwagRoger/%E5%AE%A4%E5%85%A7%E7%A9%BA%E6%B0%A3%E5%93%81%E8%B3%AA', 'https://www.ponytest.com/NewsDetails?id=7401', 'https://www.lunlunapp.com/newsDetails/930f734956384ac6f42f48bb20e06576', 'http://home.url.com.tw/?func=forumbody&f_no=250&cat_en=community124', 'https://greenimpact.cc/zh-CN/Articles/detail.aspx?cid=1&id=136', 'https://www.ponytest.com/NewsDetails?id=7401', 'https://www.lunlunapp.com/newsDetails/930f734956384ac6f42f48bb20e06576', 'http://home.url.com.tw/?func=forumbody&f_no=250&cat_en=community124', 'https://greenimpact.cc/zh-CN/Articles/detail.aspx?cid=1&id=136', '']"
649b638171d34eb9a253f134480b3ea8,人文与社会科学,法学,俄罗斯互联网黑名单法的生效日期是哪一年？,2012,"['https://zh.wikipedia.org/wiki/%E4%BF%84%E7%BE%85%E6%96%AF%E7%B6%B2%E9%9A%9B%E7%B6%B2%E8%B7%AF%E9%99%90%E5%88%B6%E6%B3%95%E6%A1%88', 'https://www.isc.org.cn/article/23214.html', 'https://news.sina.com.cn/w/2012-11-02/105225496203.shtml', 'https://www.chinadaily.com.cn/hqzx/2012-11/08/content_15895797.htm', 'https://baike.baidu.com/item/%E7%BD%91%E7%BB%9C%E9%BB%91%E5%90%8D%E5%8D%95%E6%B3%95/10335181']"
8d7a0a2c0fd0440187e4a3e7df875635,人文与社会科学,社会学,“人能群，彼不能群也”是哪位思想家提出的论述？,荀子,['https://easylearn.baidu.com/edu-page/tiangong/questiondetail?id=1712270474394634906&fr=search']
03df03f7488047eda7ee0c13eaf655a2,人文与社会科学,社会学,谁于1938年提出了紧张理论（Strain Theory）？,罗伯特·金·默顿（Robert King Merton）,"['https://zh.wikipedia.org/wiki/%E7%B4%A7%E5%BC%A0%E7%90%86%E8%AE%BA', 'https://wiki.mbalib.com/wiki/%E7%A4%BE%E4%BC%9A%E7%B4%A7%E5%BC%A0%E7%90%86%E8%AE%BA', 'https://baike.baidu.com/item/%E7%A4%BE%E4%BC%9A%E7%B4%A7%E5%BC%A0%E7%90%86%E8%AE%BA/50904611', 'https://baike.baidu.com/item/%E7%BB%93%E6%9E%84%E7%B4%A7%E5%BC%A0%E7%90%86%E8%AE%BA/7677791', 'https://wiki.mbalib.com/wiki/%E7%A4%BE%E4%BC%9A%E7%B4%A7%E5%BC%A0%E7%90%86%E8%AE%BA', 'https://zh.wikipedia.org/wiki/%E7%BD%97%E4%BC%AF%E7%89%B9%C2%B7%E9%87%91%C2%B7%E9%BB%98%E9%A1%BF']"
1954bccb8093430db6d306c6b85d41a8,人文与社会科学,社会学,世界互联网大会的永久会址位于哪座城市？,浙江乌镇,"['https://zh.wikipedia.org/wiki/%E4%B8%96%E7%95%8C%E4%BA%92%E8%81%94%E7%BD%91%E5%A4%A7%E4%BC%9A', 'https://www.gov.cn/xinwen/2016-10/26/content_5124714.htm', 'https://zhuanlan.zhihu.com/p/665709153', 'http://news.cctv.com/2016/11/14/ARTIPgoKohsIhMV16KuOEedU161114.shtml', 'https://www.thepaper.cn/newsDetail_forward_1278174', 'https://www.yicai.com/news/4037270.html', '\\nhttps://baike.baidu.com/item/%E4%B9%8C%E9%95%87%E9%95%87/5902278']"
ab76ac9ed365478ab9b9b5bb6994a39a,人文与社会科学,社会学,哪个法学家在1920年代首次提出极权主义概念并使用'总国家（Totalstaat）'一词？,卡尔·施米特（Carl Schmitt）,"['https://zh.wikipedia.org/wiki/%E6%A5%B5%E6%AC%8A%E4%B8%BB%E7%BE%A9', 'https://baike.baidu.com/item/%E6%9E%81%E6%9D%83%E4%B8%BB%E4%B9%89/8727632', 'https://baike.sogou.com/v506408.htm', 'https://baike.baidu.com/item/%E6%9E%81%E6%9D%83%E4%B8%BB%E4%B9%89/8727632', '\\nhttps://baike.sogou.com/m/fullLemma?lid\\u003d506408']"
0cf3fe06d4d749c997e542ac44718167,人文与社会科学,社会学,最早正式确立“社会学”一词的法国哲学家是谁？,Auguste Comte,"['https://zh.wikipedia.org/wiki/%E7%A4%BE%E4%BC%9A%E5%AD%A6', 'https://zhidao.baidu.com/question/561402616854043004.html', 'https://baike.baidu.com/item/%E7%A4%BE%E4%BC%9A%E5%AD%A6/283098', 'https://baike.baidu.com/item/%E5%A5%A5%E5%8F%A4%E6%96%AF%E7%89%B9%C2%B7%E5%AD%94%E5%BE%B7/2629578', '\\nhttps://zh.wikipedia.org/wiki/%E5%A5%A5%E5%8F%A4%E6%96%AF%E7%89%B9%C2%B7%E5%AD%94%E5%BE%B7']"
c2bb5ef9534e4d34b43c4246fd94bdba,人文与社会科学,法学,帕迪·罗伊·贝茨自封为西兰亲王并宣布西兰公国独立是在哪一年？,1967,"['https://zh.wikipedia.org/wiki/%E5%B8%95%E8%BF%AA%C2%B7%E8%B2%9D%E8%8C%A8', 'https://baike.baidu.com/item/%E8%A5%BF%E5%85%B0%E5%85%AC%E5%9B%BD/1101569', 'https://www.kepuchina.cn/wiki/ct/201903/t20190323_1029638.shtml', 'https://baike.baidu.com/item/%E8%A5%BF%E5%85%B0%E5%85%AC%E5%9B%BD/1101569?fromModule\\u003dlemma_inlink', '\\nhttps://zh.wikipedia.org/zh-cn/%E5%B8%95%E8%BF%AA%C2%B7%E8%B2%9D%E8%8C%A8']"
c941ab68cd3d47da9d18e060182bc4a4,人文与社会科学,社会学,1895年，慕尼黑大学的哪位心理学家创立了慕尼黑大学的心理学协会？,西奥多·利普斯,"['https://zh.wikipedia.org/wiki/%E6%85%95%E5%B0%BC%E9%BB%91%E7%8E%B0%E8%B1%A1%E5%AD%A6%E6%B4%BE', 'https://zhww.fandom.com/zh/wiki/%E6%85%95%E5%B0%BC%E9%BB%91%E7%8E%B0%E8%B1%A1%E5%AD%A6%E6%B4%BE', 'https://zhww.fandom.com/zh/wiki/%E6%85%95%E5%B0%BC%E9%BB%91%E7%8E%B0%E8%B1%A1%E5%AD%A6%E6%B4%BE']"
b2dfad3dc561447b9d5a812c92f2c233,人文与社会科学,管理学,《城市意象》这本书研究了几个城市？,3个,"['https://zh.wikipedia.org/wiki/%E5%9F%8E%E5%B8%82%E6%84%8F%E8%B1%A1', 'https://baike.baidu.com/item/%E5%9F%8E%E5%B8%82%E6%84%8F%E8%B1%A1/2734461', 'https://baike.baidu.com/item/%E5%9F%8E%E5%B8%82%E6%84%8F%E8%B1%A1/2734461', 'https://zhuanlan.zhihu.com/p/473142681', 'https://zh.wikipedia.org/zh-hans/%E5%9F%8E%E5%B8%82%E6%84%8F%E8%B1%A1']"
2ff5b591fc3e437d86a080c4ed8b9954,人文与社会科学,社会学,在社会学中，谁是后物质主义概念的提出者？,罗纳德·英格尔哈特(Ronald Inglehart),"['https://zh.wikipedia.org/wiki/%E5%BE%8C%E7%89%A9%E8%B3%AA%E4%B8%BB%E7%BE%A9', 'https://www.thepaper.cn/newsDetail_forward_25413728', 'https://wiki.mbalib.com/wiki/%E5%90%8E%E7%89%A9%E8%B4%A8%E4%B8%BB%E4%B9%89', 'https://wenku.baidu.com/view/f7bab3d6ea7101f69e3143323968011ca200f781.html', 'https://baike.baidu.com/item/%E5%90%8E%E7%89%A9%E8%B4%A8%E4%B8%BB%E4%B9%89/4260763?fr\\u003dge_ala']"
80b1248086184376a6cfbabb9f1eae37,人文与社会科学,社会学,约瑟夫·麦卡锡在哪一年成为威斯康星州的参议员？,1946,"['https://zh.wikipedia.org/wiki/%E7%BA%A6%E7%91%9F%E5%A4%AB%C2%B7%E9%9B%B7%E8%92%99%E5%BE%B7%C2%B7%E9%BA%A6%E5%8D%A1%E9%94%A1', 'https://m.baike.com/wikiid/7278573027494871076', 'https://baijiahao.baidu.com/s?id=1778790409447699142', 'https://baike.baidu.com/item/%E7%BA%A6%E7%91%9F%E5%A4%AB%C2%B7%E9%9B%B7%E8%8A%92%E5%BE%B7%C2%B7%E9%BA%A6%E5%8D%A1%E9%94%A1/14751591', 'https://3w.huanqiu.com/a/de583b/4BWARIHp9XE', 'https://baike.so.com/doc/5815412-6028225.html?from\\u003d124093\\u0026sid\\u003d6028225\\u0026redirect\\u003dsearch', '\\nhttps://baike.baidu.com/item/%E7%BA%A6%E7%91%9F%E5%A4%AB%C2%B7%E9%9B%B7%E8%8A%92%E5%BE%B7%C2%B7%E9%BA%A6%E5%8D%A1%E9%94%A1/14751591']"
56985e12bbdb4e5393bc0e68390b6b20,人文与社会科学,社会学,哪位社会学家把社会学分为一般社会学和特殊社会学？,斐迪南·滕尼斯,['https://baike.baidu.com/item/%E6%BB%95%E5%B0%BC%E6%96%AF/3334969?fromModule=lemma_inlink']
d5b0f3a9948d431198ccac1656cd10cf,人文与社会科学,管理学,谁在1967年首次提出了水平思考这一概念？,爱德华·德博（Edward de Bono）,"['https://zh.wikipedia.org/wiki/%E6%B0%B4%E5%B9%B3%E6%80%9D%E8%80%83', 'https://baike.sogou.com/v70811877.htm', 'https://cloud.tencent.com/developer/article/1160674', 'https://baike.baidu.com/item/%E6%B0%B4%E5%B9%B3%E6%80%9D%E8%80%83%E6%B3%95/1192958', 'https://baike.baidu.com/item/%E6%B0%B4%E5%B9%B3%E6%80%9D%E8%80%83%E6%B3%95/1192958', 'https://baike.baidu.com/item/%E6%B0%B4%E5%B9%B3%E6%80%9D%E8%80%83%E6%B3%95/1192958', 'https://m.zhangyue.com/readbook/13035331/3.html?p2=14072', 'https://baike.sogou.com/v70811877.htm', 'https://cloud.tencent.com/developer/article/1160674', 'https://zh.wikipedia.org/zh-hans/%E6%B0%B4%E5%B9%B3%E6%80%9D%E8%80%83']"
d9b4f60d26144260b3da784b22699bcd,人文与社会科学,管理学,在2021年出版的系统地阐明和介绍了城市信息学原理及其在涉及城市运作、控制、管理和未来规划的各个方面的应用的里程碑式书籍是什么？,《城市信息学》,"['https://zh.wikipedia.org/wiki/%E5%9F%8E%E5%B8%82%E4%BF%A1%E6%81%AF%E5%AD%A6', 'null']"
